y,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0,0.254962301,0.29569397,0.048729885,-0.261468953,0.152232859,-0.058693472,-0.017029998,0.018941599,0.213730042,-0.437980664,0.253459094,0.312249746,0.038217747,-0.267301167,0.138899337,-0.052376186,-0.014864122,0.018606459,0.219333624,-0.426700453,-0.202475125,0.421373468,-0.174214164,-0.383748502,0.228156176,-0.255716645,0.170314976,-0.02153067,0.278691203,-0.009883122,0.248609526,0.293335071,0.052114165,-0.256131442,0.125988599,-0.07262212,-0.035930092,0.00144136,0.212019345,-0.443001418,-0.256370198,-0.126852063,-0.103183634,-0.023798171,-0.347438522,0.193570124,0.142172868,-0.262192437,0.409976081,-0.152829652
0,-0.341076291,-0.155900955,-0.407794592,0.303096672,0.236631368,0.349486557,0.08708264,-0.277291972,-0.477138207,0.189014864,-0.341604735,-0.15882198,-0.395498036,0.282465724,0.224208761,0.353001872,0.082474287,-0.277521292,-0.502538257,0.198515168,0.22314978,0.24871104,0.300984306,0.186699464,-0.069886087,0.363768829,-0.011307726,-0.214751916,0.103705005,0.234702934,-0.34854703,-0.157661276,-0.405398304,0.288989842,0.233464106,0.346981226,0.106533134,-0.268179722,-0.469295868,0.170168783,0.257930193,0.10601662,0.306355601,0.187325875,-0.114621267,0.199345481,0.416306654,-0.477597797,0.352237503,0.356937667
0,-0.30382466,-0.107971093,-0.496342422,0.223431473,-0.037381695,0.105928277,-0.146401998,-0.181941389,0.316566438,0.372777781,-0.300036325,-0.116988211,-0.506150679,0.22097628,-0.032723851,0.100701215,-0.137624587,-0.173841837,0.314954006,0.372925228,-0.303039312,-0.343756881,-0.108275267,0.132271623,0.335185601,0.493675305,-0.406274643,-0.000589576,0.171496958,-0.235064326,-0.306720455,-0.100240546,-0.491022605,0.218174493,-0.011768253,0.094959426,-0.151606354,-0.187705516,0.315647088,0.38318331,-0.157271073,-0.046688655,0.078402726,-0.228801445,0.454486249,0.387713155,-0.246291701,0.136471088,0.08298477,-0.377834772
0,-0.279181349,0.22792817,-0.44479157,-0.380948824,-0.051900134,-0.116854365,-0.091922852,-0.274015758,-0.036211475,-0.209494097,-0.281076424,0.232416653,-0.448988358,-0.38159135,-0.049730448,-0.130902762,-0.085122597,-0.254693837,-0.032767211,-0.2125999,-0.117459053,0.426678969,0.030331397,0.416144754,0.3546726,-0.495237923,0.480006791,0.425681144,0.323744233,-0.113942201,-0.285786852,0.234729183,-0.465857518,-0.363474548,-0.046561009,-0.107891864,-0.103265043,-0.277208353,-0.039519787,-0.208119457,0.161583486,0.186666969,0.269575326,-0.403691453,-0.227808373,0.110209479,0.277046664,0.244503712,-0.337322282,-0.149897753
0,-0.21351757,-0.174042863,0.274234915,0.293381851,-0.01001613,-0.061054363,-0.034938232,-0.206177949,-0.474880514,0.05081199,-0.20131269,-0.181313397,0.254491988,0.283694301,-0.007412829,-0.062222793,-0.028075875,-0.205725089,-0.476005825,0.035665249,0.120282202,-0.263552183,-0.208005968,-0.037092024,0.398635069,0.368333087,0.249198903,0.442938716,-0.302539845,0.410013395,-0.200559773,-0.17806173,0.268334356,0.294183904,-0.012589425,-0.065597734,-0.018565814,-0.216450519,-0.477957895,0.061241329,0.455507426,-0.313290298,-0.468071354,-0.313581695,-0.169248071,0.31796459,-0.20031568,0.415953523,-0.361279947,-0.096007789
1,0.300715228,0.44778089,0.103599289,0.475835861,0.443890547,0.21591043,0.012153033,-0.133391632,0.455985359,-0.062602877,0.305113237,0.451701672,0.105177569,0.475276867,0.438521881,0.216162463,0.003101694,-0.12342009,0.459958796,-0.073548252,0.159527693,0.458161025,0.32173294,-0.230002202,-0.03626531,0.137833963,-0.042186189,0.395676087,0.48483111,-0.111551251,0.296086076,0.432116062,0.076501411,0.473944839,0.446788148,0.207921575,0.009031587,-0.145285665,0.45990515,-0.072766408,-0.429280262,0.32195722,-0.391467797,-0.289285043,0.268687117,0.371657863,-0.38643332,0.344673457,0.413737277,-0.445250483
1,-0.023451714,-0.037388167,0.256058081,0.441744456,0.429407651,0.157970206,0.315227005,-0.300824891,0.09577049,-0.34559084,-0.013685981,-0.040449347,0.261299017,0.446792678,0.426963749,0.157348343,0.32282223,-0.289140537,0.101843512,-0.335211221,0.119115621,0.050558333,-0.43989308,-0.420361053,-0.176224854,-0.4575719,-0.323425559,0.227471745,0.150851858,0.221349988,-0.014935025,-0.037359007,0.242938003,0.464059626,0.43136385,0.167488399,0.312073487,-0.302422086,0.102675852,-0.344638374,0.221367417,0.240640109,-0.032524282,-0.395654054,0.352463477,-0.338125732,-0.029863653,-0.12302386,0.21867972,0.341044111
0,0.284797906,0.488840053,0.092422053,-0.22144399,0.121336181,-0.142547722,-0.465670589,-0.278802918,-0.303413043,0.294961285,0.284120163,0.473931174,0.105876751,-0.221895878,0.142407723,-0.140362879,-0.486268253,-0.283905437,-0.291873613,0.297585289,0.185408115,-0.459460391,-0.412349716,0.278074353,-0.172644123,0.347657239,0.499886081,-0.486411983,-0.384378497,0.123326408,0.285121648,0.477004418,0.097103883,-0.217779639,0.10998475,-0.134602114,-0.466916271,-0.272332997,-0.304446261,0.291806131,-0.126148652,-0.406843147,-0.223136837,0.405785714,0.213992813,-0.447119448,-0.001006006,0.192226785,0.1892223,-0.413045893
1,-0.311185125,0.033927854,0.395946981,-0.053025359,-0.409919468,0.122447989,-0.147185377,0.121475656,0.331097236,0.435662404,-0.312528061,0.023787106,0.401861763,-0.055761201,-0.405943069,0.114367618,-0.150967961,0.139657942,0.330458907,0.430550205,0.261970047,0.286495622,0.463207132,0.495109172,-0.313440863,-0.237866194,0.285568401,-0.255804476,-0.286255599,0.271834246,-0.310786082,0.028647079,0.412418349,-0.04543884,-0.381166021,0.112059103,-0.15192579,0.129202637,0.345161691,0.443289044,0.15824507,0.28857429,0.087351938,0.1661706,-0.41150434,-0.129456127,0.114677835,0.31632557,0.279185397,0.217826047
0,-0.299641083,0.235078863,-0.372902064,-0.342561775,0.327425017,-0.132325937,0.498457101,0.120398989,-0.480081655,-0.163564208,-0.282966888,0.261406746,-0.365480985,-0.3511669,0.3161639,-0.137010518,0.496396481,0.122676171,-0.472425643,-0.175366934,-0.136722082,0.168858819,0.460669414,-0.37206001,0.382751399,0.382098486,-0.0235548,-0.298017825,0.07793154,0.277153065,-0.31490487,0.248433317,-0.375826486,-0.347451948,0.31321487,-0.142320493,0.487299165,0.124988779,-0.497968734,-0.156088007,-0.100550675,-0.269021727,0.379889649,-0.027925205,0.141754077,0.140230742,0.355641148,-0.065736738,-0.432101114,-0.096577609
0,-0.301723114,-0.447181244,0.378008816,0.134133424,0.078686056,0.145967865,-0.012068504,-0.091581796,-0.127371925,-0.05267973,-0.314314586,-0.436866531,0.388304315,0.128043516,0.067780468,0.146148275,-0.001962167,-0.07248536,-0.132918271,-0.054657979,-0.327704342,-0.362875989,0.416490495,-0.473389809,0.467773283,0.152550984,-0.020723711,-0.366076261,-0.458182811,-0.092819127,-0.296307268,-0.44566562,0.363487461,0.135700216,0.091300635,0.138021943,-0.012883913,-0.071693786,-0.119060139,-0.03413157,0.165922092,0.4048698,0.059329283,-0.282456814,-0.451817013,-0.4305596,0.40591502,-0.419852161,-0.466499069,0.408361078
1,0.223814842,0.28041965,0.212204938,0.218494952,-0.004718371,-0.214731766,0.334706858,0.464853058,0.466058973,0.113761422,0.222012555,0.265949661,0.21992097,0.215826905,0.002381007,-0.216145116,0.325158995,0.469798564,0.45501839,0.10059821,0.386160811,0.28327581,0.058966899,0.141361909,-0.059171745,-0.151936828,-0.186263551,-0.220746277,0.232805606,0.155617575,0.238030487,0.278460664,0.208859139,0.212236954,0.00381741,-0.222378946,0.337502036,0.467547552,0.486552862,0.111307164,-0.18821101,-0.495302123,-0.435549669,0.405827583,0.021673812,-0.456801545,0.45285104,-0.412083936,-0.251794635,0.328027617
0,-0.118236786,-0.049283442,0.226941242,-0.158116903,-0.253047739,-0.24986239,-0.160389502,0.101580166,-0.398369385,0.028598467,-0.115089696,-0.0537788,0.220036912,-0.154916453,-0.253508277,-0.236381508,-0.16447493,0.102613419,-0.395239794,0.017725953,-0.319173456,-0.351609723,0.212075553,0.468020738,-0.051165404,0.399807337,0.103344381,-0.001246579,-0.438932274,0.193741175,-0.118288154,-0.03623395,0.229795705,-0.158179576,-0.249565126,-0.253586407,-0.1616161,0.104461716,-0.405368021,0.036169453,0.258904454,0.001735518,0.142347577,0.134517861,-0.420464421,-0.072576268,0.471058215,-0.073949264,0.00069692,0.440951356
0,0.34162413,0.273670537,0.291864886,0.430983922,-0.39603442,-0.144683029,0.15172614,-0.228572015,-0.498868241,-0.284317127,0.33843577,0.256137122,0.297801568,0.429959595,-0.392401457,-0.144822119,0.152611165,-0.20890673,-0.500782877,-0.287844618,0.365854451,-0.139358259,0.192802676,-0.2195242,0.417065257,-0.307543815,0.326380914,-0.125906714,-0.420690973,-0.019445887,0.33939689,0.28829477,0.298347061,0.420273785,-0.385685787,-0.151275547,0.147514654,-0.226547203,-0.491950944,-0.275489982,0.287857774,0.396515773,0.042507508,-0.106305553,0.292039887,-0.378938693,0.460902769,0.014023649,0.408547031,0.463549718
0,-0.302981541,-0.251156259,0.397907273,-0.222527847,-0.05333369,-0.431377273,0.189318847,-0.156736692,-0.164781622,0.185672754,-0.305472852,-0.239192087,0.389041994,-0.228561361,-0.059287623,-0.450629209,0.194842271,-0.164603851,-0.178808465,0.171373312,0.090293749,-0.377888305,0.486890722,0.161769154,-0.48798446,0.226264853,0.010021579,0.078821002,-0.013757579,-0.029502073,-0.295717352,-0.254328839,0.37643008,-0.231507745,-0.050789803,-0.434449066,0.196240852,-0.159650824,-0.166379552,0.208865131,0.290071277,-0.068393991,-0.455281927,0.261862362,0.116118165,-0.062165068,0.407493297,-0.129578438,-0.205227919,-0.261225107
0,0.265255629,-0.23931656,-0.1895557,0.111900635,-0.307694091,-0.175596703,-0.237736479,0.218532275,-0.226049374,0.35894978,0.26592491,-0.243926002,-0.185507679,0.100682759,-0.302563225,-0.181292463,-0.219915826,0.223976465,-0.231746924,0.360817685,0.299185428,-0.180014166,0.306514177,0.186615689,-0.087253347,-0.348709691,-0.38527427,0.144650095,0.004285493,-0.432857693,0.263724322,-0.249930555,-0.186071317,0.11912547,-0.305232077,-0.1780513,-0.223052166,0.230709109,-0.224720111,0.355724818,0.255549815,0.351589425,-0.162654877,0.129343555,0.427246298,0.146132173,-0.186483575,-0.461731203,-0.477721109,0.399043856
0,0.02811018,0.106750129,-0.293490864,0.180022634,0.145154948,-0.121513928,-0.165932876,-0.219468918,-0.491312219,0.087790709,0.039576782,0.113609566,-0.289026232,0.174139027,0.138382049,-0.127351131,-0.141172463,-0.237015419,-0.495103954,0.084495792,0.110523193,0.329083475,-0.107136552,-0.282641707,-0.049115444,-0.372703335,0.346289368,0.300111548,0.169588326,-0.04783492,0.035552074,0.103560342,-0.310349606,0.184006442,0.138909692,-0.124446832,-0.16211786,-0.222444893,-0.486578632,0.074294713,-0.142399286,0.349390929,0.36901262,0.269469283,0.288134146,-0.273842626,-0.214226713,0.055234645,0.237583548,-0.453319332
1,0.297035584,-0.330683601,-0.313293575,-0.374546683,-0.022521973,0.462110303,0.027679473,-0.370640541,0.477536735,0.287519991,0.275521583,-0.341063809,-0.322409346,-0.381689398,-0.016783372,0.458655964,0.022463624,-0.369485226,0.477207395,0.285707016,0.208830851,-0.161421317,0.086700216,0.308979545,-0.321975016,0.030677395,0.47137163,0.473412413,-0.426366285,-0.184004896,0.293191215,-0.334492327,-0.313615811,-0.352395678,-0.020332752,0.465952446,0.028819748,-0.373226527,0.490299757,0.285272378,-0.339773029,-0.238535817,0.393586418,-0.453760587,-0.290488595,0.069402318,-0.252371586,0.136762295,0.218656199,-0.069660944
0,-0.244891522,-0.489717709,-0.341199805,0.438729048,-0.385416054,-0.311160238,-0.363934894,-0.194786903,0.462982937,0.415190279,-0.240882999,-0.496779039,-0.336563413,0.442179917,-0.384139899,-0.297086466,-0.378990997,-0.184103246,0.470736523,0.41925337,-0.305703585,0.377902995,0.173797859,-0.445559999,-0.057678433,0.188720971,0.154936537,-0.201237677,0.273098056,-0.0408883,-0.235856634,-0.487652645,-0.338061966,0.454908354,-0.381517516,-0.30646508,-0.365321384,-0.191222299,0.475660367,0.426349124,-0.422601015,0.427173002,-0.147014947,0.347467389,0.019491955,-0.087606956,0.457359947,0.172669987,0.38861713,-0.059556599
0,0.279584505,-0.089008482,0.184820452,-0.244583919,-0.428751737,0.065951757,0.241114927,0.462456081,-0.266545937,-0.087150569,0.294133883,-0.088830961,0.175058772,-0.232465847,-0.425900347,0.068272471,0.239224494,0.475260203,-0.275039525,-0.091997244,-0.38374942,0.287070281,-0.182293252,0.264920861,0.380682322,0.194614532,0.451789076,0.229239774,0.046266418,0.353840042,0.265205177,-0.082559756,0.171938975,-0.244860889,-0.426946113,0.059014763,0.244423247,0.45965342,-0.263289472,-0.074872519,-0.291452325,0.043869583,0.103065579,0.297462084,-0.06941331,-0.249532354,0.213786488,-0.008838702,-0.061312594,0.159594646
1,-0.246040296,0.288531751,0.280489943,0.456137023,0.008853811,0.158025385,-0.468667354,0.054423518,-0.437046173,0.421033361,-0.242862202,0.295887233,0.289468969,0.46789358,-0.004540415,0.159951861,-0.467607295,0.058843033,-0.433981306,0.40063536,0.08579842,-0.254607857,-0.277051711,0.31865829,0.072649963,-0.139128934,-0.376636221,-0.440506324,0.066166787,0.475655049,-0.25073195,0.279748613,0.277162151,0.46107251,0.007002493,0.147126184,-0.459982987,0.060025296,-0.427788643,0.415799751,0.00974445,0.104527138,0.318979008,1.45E-01,-0.008210977,0.30773583,0.045029632,0.302180003,-0.26387226,-0.408034733
0,0.382638511,-0.387644431,0.278130423,-0.335658776,-0.450855454,0.172719688,-0.180168756,-0.276389973,0.437025391,-0.235395453,0.391643224,-0.379881715,0.273714497,-0.339703781,-0.44504131,0.171996393,-0.175860341,-0.266434723,0.430349509,-0.240180341,-0.125439977,-0.149955097,-0.204428802,0.407655453,-0.315239291,-0.130935922,0.283808935,0.438672465,-0.202398952,-0.179463049,0.366387168,-0.393164898,0.280163267,-0.348125051,-0.45572511,0.170111702,-0.182306306,-0.277499457,0.442156027,-0.229639332,-0.355118287,-0.066289442,-0.481245324,-0.463881582,-0.28805803,-0.244520082,0.226332634,0.452136262,0.45341293,0.263336847
1,0.273176287,0.254572002,0.297366876,-0.348026098,0.310603343,-0.359257974,0.056106599,-0.064234881,0.211729848,0.425608748,0.276607708,0.259769577,0.287080985,-0.349700777,0.311925393,-0.355661955,0.037961153,-0.082200481,0.21614225,0.442327124,0.359449919,-0.009182742,0.276169722,-0.105978312,0.391036376,-0.046746803,0.023402999,0.150267288,0.449955114,0.284285587,0.248637789,0.262948651,0.324822918,-0.348748502,0.321392099,-0.370295971,0.04303909,-0.080785529,0.225787599,0.419144755,0.104798492,0.381980925,0.298773338,0.243722289,0.081985845,0.079195273,-0.260211285,0.448738524,-0.001056288,0.463741602
1,0.087174097,-0.467097275,0.012518462,-0.221437114,0.48889977,0.15678118,0.099758122,0.003599169,0.086119276,0.423316041,0.072177799,-0.465448508,0.010800792,-0.22778804,0.497361131,0.150609976,0.08788022,-0.003675894,0.07958468,0.408281419,-0.172592561,0.21629101,-0.060263827,0.157786387,-0.371827403,-0.112901525,0.224638146,0.270986195,0.205516179,0.451170175,0.080324496,-0.456516535,0.019254291,-0.204490016,0.469623713,0.157841569,0.09217034,-0.019975015,0.086124532,0.416164052,-0.027055445,-0.05263412,0.332369555,-0.324403668,-0.015350935,-0.225577246,0.247546064,0.065353398,0.443383916,-0.014630625
1,-0.304967537,0.462543052,0.260427699,-0.363327486,0.31386285,-0.202989312,0.028939664,0.131482243,0.086394081,-0.05101664,-0.318581272,0.453547442,0.263328246,-0.361103609,0.32503949,-0.202650506,0.026496655,0.144861744,0.088998298,-0.050989787,-0.411089754,-0.221158288,-0.359349864,0.160497604,0.42016023,-0.103329841,-0.156587476,-0.370278746,-0.173241377,0.449396479,-0.322890162,0.444844578,0.273717128,-0.376905443,0.316671715,-0.1913148,0.046559783,0.137089097,0.090992459,-0.055549171,0.152034718,-0.309152179,-0.240472423,0.068851021,0.2678422,0.250255857,0.421787409,0.006719682,0.449157697,-0.473114472
0,-0.337998941,-0.253835817,-0.201309995,0.495785955,0.237617273,0.401179331,-0.021895017,-0.366713301,-0.380099703,-0.066969785,-0.336095361,-0.234150112,-0.19805611,0.501134702,0.232798786,0.416028677,-0.015923207,-0.379456537,-0.397730795,-0.056892317,-0.424694579,-0.427702179,0.32532821,0.213923552,0.199751779,0.091880387,-0.469937861,0.011346403,-0.078113292,0.170232518,-0.341103146,-0.246693785,-0.195689247,0.497474664,0.234699092,0.385467174,-0.005586089,-0.364295373,-0.377343953,-0.061698668,-0.35266852,-0.306564482,0.048659294,-0.018410739,0.089425655,-0.336527897,-0.326344261,-0.022782025,-0.456533526,-0.442562231
0,-0.477329257,-0.245925304,-0.000672663,-0.455653072,-0.387584525,-0.123159689,0.012768736,-0.381807417,-0.121708053,-0.121251779,-0.484758485,-0.26019905,-0.022560938,-0.469885109,-0.379650536,-0.135253157,0.012487146,-0.39162414,-0.13361088,-0.121519008,-0.337435922,-0.316171989,-0.157275852,-0.024081514,-0.449139042,-0.027969694,-0.108449179,0.492299929,0.006718352,-0.061581416,-0.481899328,-0.249815404,-0.006072045,-0.46346379,-0.396615078,-0.136017524,0.006044539,-0.365144851,-0.103708394,-0.11576517,-0.009690358,0.467797529,-0.260946437,-0.41662614,0.201768903,0.124167673,0.205957569,-0.496783097,0.141445903,-0.100056876
0,-0.284163398,0.194492791,-0.443197715,0.33226246,-0.389017904,-0.354737,-0.385670078,0.029273525,-0.19440609,0.197387987,-0.271870281,0.189475649,-0.432853818,0.320013758,-0.383173322,-0.371474784,-0.387230132,0.02316831,-0.198510429,0.185377516,-0.320365551,-0.364824238,0.402008465,0.087744823,-0.125941302,0.061313174,0.234855162,0.154546806,-0.309769055,-0.049205766,-0.281396983,0.198676233,-0.435572969,0.342813081,-0.39584981,-0.358177884,-0.403764419,0.035816503,-0.19141675,0.211763106,0.371938372,0.414353451,0.37188667,0.38287356,-0.184430743,0.301248397,0.218522761,0.296375666,0.117575047,-0.417879309
1,-0.396988102,0.153843749,0.014409601,0.057941181,0.493911734,-0.171311943,0.385887875,-0.372882654,0.49497444,0.343479866,-0.38878782,0.163183487,0.014247302,0.066693758,0.480066459,-0.170461676,0.371731796,-0.379506935,0.481620874,0.347344513,-0.043996923,0.253487821,0.277083034,0.18196444,0.335074582,-0.283826113,0.226612899,-0.441861355,-0.448924228,0.288068773,-0.406094721,0.156924285,0.023266065,0.0540389,0.497390075,-0.186719154,0.390315993,-0.372708588,0.47549309,0.350766691,-0.313561689,0.071807084,-0.246968241,0.271533824,-0.362872024,-0.02358201,-0.051265023,0.282001953,0.068882379,0.049734381
0,-0.219075596,0.441035616,-0.168939604,-0.133325343,0.214794374,0.145342635,-0.153532106,-0.4389299,0.134643476,0.385007953,-0.224328362,0.437741836,-0.159861379,-0.129161874,0.215593893,0.150956819,-0.150290941,-0.448171618,0.128381451,0.392152843,-0.338472235,-0.209279441,0.33704094,0.35386314,0.456150961,0.151226447,-0.331182123,-0.265957516,0.378253834,0.350472671,-0.226514838,0.429912924,-0.174980419,-0.141566486,0.225937198,0.150426982,-0.157848635,-0.432491403,0.129807664,0.390400415,-0.290911151,-0.267160412,-0.066570564,0.323759368,-0.045270035,-0.035650014,0.188725305,0.414980208,0.057254726,-0.039886031
1,-0.01257821,-0.404216277,0.369404221,0.0999871,-0.370817912,0.212972128,-0.451217963,0.201164198,0.48328116,0.486380841,-0.018867929,-0.431688388,0.359186251,0.107643774,-0.359567406,0.209292842,-0.463472903,0.197740785,0.495216536,0.483949542,-0.20164788,-0.291179741,0.150401864,-0.282463414,-0.025276438,0.248165464,-0.21968832,0.100200162,-0.052229444,0.349324285,0.015628111,-0.405896814,0.358568192,0.094912801,-0.365321526,0.223628645,-0.42999915,0.210885252,0.482827816,0.481791237,0.407265465,0.188683934,-0.246122778,0.067365292,0.299372391,0.260182166,0.397371209,-0.195566591,0.332329154,-0.14965176
